English,Word Type,Telugu Script,Transliteration
yield,noun,ǷాĨోజకొ  Ƿాంటా,pācōjako pāṇṭā
yoke,noun,కాǵన్,kānni
you,noun,తూఁ,tūm̐
young,noun,ǿటియార్  Ĩాయ్ĸి,moṭiyār cyāri
young,noun,Ĳాట్,nāṭ
younger,noun,కాకి,kāki
youngster,noun,నĺేజĺాన్,navējavān
yours,noun,Įోనఁ,tōnam ̐
yourself,noun,తూజ్,tūj
youth,noun,నĺేజĺాన్,navējavān
zeal,noun,జోర్,jōr
zero,numeral,సునన్,sunna
āc/;,noun,సబేత్,sabēt
ācco/;,noun,బĬొ,baḍo
ĩాబ్,unknown,,aṭāvajūm ̐ cāb
ĵాǯ,unknown,,māṭēr bhājī
ĺాళ్,unknown,,vasbharan cham ̐jako vāḷ
ĺేల,unknown,,vēla
ƿాĭేర్,unknown,,hām̐sa pāḍēr
ǩలక,unknown,,rām cilaka
ǹాటిర్జన,unknown,,pampōḷī phāṭrijana
ȏాĺాయ్,unknown,,sāḷyā
ȏాప్,unknown,,bandevāḷō sāp
̐/;,noun,సమాన్క్,samnāk
̐/;,verb,నవ్,nav
̐/;,verb,నవ్  /nav/ ĺాĹో,vāḷō
̐/;,verb,ఆĺో,āvō
̐/;,noun,భూకొ,bhūko
̐/;,verb,బణా,baṇā
̐/;,adjective,ĩోడ్  İిĲె,chōḍdine
̐sā/;,noun,ĵాయ్ఁĽి,bhyām ̐si
అటట్,unknown,,vayir aṭṭa
అవుఁచుఁ,unknown,,jām̐n avum ̐cum̐
టాంĭొ,unknown,,ṭāṇḍo
తపఁǯ,unknown,,nam̐ tapam ̐ju
పĭేర్,unknown,,vackaḷan paḍēr
పూంĩేర్,unknown,,savāl pūn ̄cēr
బేటి,unknown,,raṇḍāgijako bēṭi
మతల్బ్,unknown,,bē matlab
లఁ,unknown,,māṇḍ lam ̐
సూక్,unknown,,sūk
